Repeatability,Strategy,NumQueries,numCache,numSeeds,ResponseTime,numMessages
Uniform,Negotiation,1000,15,75,100.00,30
Uniform,feedback,1000,15,75,100.00,2
Uniform,Master/slave,1000,15,100,50.84,15
Uniform,Voting,1000,15,100,51.35,45
Uniform,Multi-agent,1000,15,100,54.07,30
Uniform,Negotiation,1000,15,100,100.00,30
Uniform,feedback,1000,15,100,100.00,2
Uniform,Master/slave,1000,15,150,50.13,15
Uniform,Voting,1000,15,150,52.04,45
Uniform,Multi-agent,1000,15,150,53.36,30
Uniform,Negotiation,1000,15,150,100.00,30
Uniform,feedback,1000,15,150,100.00,2
Uniform,Master/slave,1000,20,25,69.21,20
Uniform,Voting,1000,20,25,71.84,60
Uniform,Multi-agent,1000,20,25,71.54,40
Uniform,Negotiation,1000,20,25,100.00,40
Uniform,feedback,1000,20,25,100.00,2
Uniform,Master/slave,1000,20,50,66.95,20
Uniform,Voting,1000,20,50,70.08,60
Uniform,Multi-agent,1000,20,50,68.27,40
Uniform,Negotiation,1000,20,50,100.00,40
Uniform,feedback,1000,20,50,100.00,2
Uniform,Master/slave,1000,20,75,66.99,20
Uniform,Voting,1000,20,75,67.25,60
Uniform,Multi-agent,1000,20,75,70.61,40
Uniform,Negotiation,1000,20,75,100.00,40
Uniform,feedback,1000,20,75,100.00,2
Uniform,Master/slave,1000,20,100,67.12,20
Uniform,Voting,1000,20,100,68.51,60
Uniform,Multi-agent,1000,20,100,69.81,40
Uniform,Negotiation,1000,20,100,100.00,40
Uniform,feedback,1000,20,100,100.00,2
Uniform,Master/slave,1000,20,150,66.73,20
Uniform,Voting,1000,20,150,67.04,60
Uniform,Multi-agent,1000,20,150,69.77,40
Uniform,Negotiation,1000,20,150,100.00,40
Uniform,feedback,1000,20,150,100.00,2
Uniform,Master/slave,1000,25,25,83.73,25
Uniform,Voting,1000,25,25,76.56,75
Uniform,Multi-agent,1000,25,25,82.48,50
Uniform,Negotiation,1000,25,25,100.00,50
Uniform,feedback,1000,25,25,100.00,2
Uniform,Master/slave,1000,25,50,84.73,25
Uniform,Voting,1000,25,50,80.63,75
Uniform,Multi-agent,1000,25,50,85.00,50
Uniform,Negotiation,1000,25,50,100.00,50
Uniform,feedback,1000,25,50,100.00,2
Uniform,Master/slave,1000,25,75,83.57,25
Uniform,Voting,1000,25,75,84.84,75
Uniform,Multi-agent,1000,25,75,87.33,50
Uniform,Negotiation,1000,25,75,100.00,50
Uniform,feedback,1000,25,75,100.00,2
Uniform,Master/slave,1000,25,100,83.34,25
Uniform,Voting,1000,25,100,83.97,75
Uniform,Multi-agent,1000,25,100,87.98,50
Uniform,Negotiation,1000,25,100,100.00,50
Uniform,feedback,1000,25,100,100.00,2
Uniform,Master/slave,1000,25,150,83.13,25
Uniform,Voting,1000,25,150,84.30,75
Uniform,Multi-agent,1000,25,150,87.96,50
Uniform,Negotiation,1000,25,150,100.00,50
Uniform,feedback,1000,25,150,100.00,2
Uniform,Master/slave,1000,30,25,93.41,30
Uniform,Voting,1000,30,25,106.86,90
Uniform,Multi-agent,1000,30,25,104.57,60
Uniform,Negotiation,1000,30,25,100.00,60
Uniform,feedback,1000,30,25,100.00,2
Uniform,Master/slave,1000,30,50,97.55,30
Uniform,Voting,1000,30,50,106.21,90
Uniform,Multi-agent,1000,30,50,105.53,60
Uniform,Negotiation,1000,30,50,100.00,60
Uniform,feedback,1000,30,50,100.00,2
Uniform,Master/slave,1000,30,75,100.86,30
Uniform,Voting,1000,30,75,101.62,90
Uniform,Multi-agent,1000,30,75,105.18,60
Uniform,Negotiation,1000,30,75,100.00,60
Uniform,feedback,1000,30,75,100.00,2
Uniform,Master/slave,1000,30,100,101.03,30
Uniform,Voting,1000,30,100,99.32,90
Uniform,Multi-agent,1000,30,100,104.13,60
Uniform,Negotiation,1000,30,100,100.00,60
Uniform,feedback,1000,30,100,100.00,2
Uniform,Master/slave,1000,30,150,101.24,30
Uniform,Voting,1000,30,150,106.92,90
Uniform,Multi-agent,1000,30,150,108.86,60
Uniform,Negotiation,1000,30,150,100.00,60
Uniform,feedback,1000,30,150,100.00,2
Uniform,Master/slave,2000,6,25,21.38,6
Uniform,Voting,2000,6,25,20.28,18
Uniform,Multi-agent,2000,6,25,20.28,12
Uniform,Negotiation,2000,6,25,20.11,46
Uniform,feedback,2000,6,25,20.11,36
Uniform,Master/slave,2000,6,50,21.27,6
Uniform,Voting,2000,6,50,20.86,18
Uniform,Multi-agent,2000,6,50,22.63,12
Uniform,Negotiation,2000,6,50,25.46,72
Uniform,feedback,2000,6,50,25.46,62
Uniform,Master/slave,2000,6,75,21.34,6
Uniform,Voting,2000,6,75,21.50,18
Uniform,Multi-agent,2000,6,75,22.36,12
Uniform,Negotiation,2000,6,75,31.77,69
Uniform,feedback,2000,6,75,31.77,59
Uniform,Master/slave,2000,6,100,20.99,6
Uniform,Voting,2000,6,100,21.34,18
Uniform,Multi-agent,2000,6,100,21.21,12
Uniform,Negotiation,2000,6,100,100.00,12
Uniform,feedback,2000,6,100,100.00,2
Uniform,Master/slave,2000,6,150,21.04,6
Uniform,Voting,2000,6,150,21.14,18
Uniform,Multi-agent,2000,6,150,20.93,12
Uniform,Negotiation,2000,6,150,100.00,12
Uniform,feedback,2000,6,150,100.00,2
Uniform,Master/slave,2000,12,25,41.49,12
Uniform,Voting,2000,12,25,41.55,36
Uniform,Multi-agent,2000,12,25,46.94,24
Uniform,Negotiation,2000,12,25,49.06,62
Uniform,feedback,2000,12,25,49.06,40
Uniform,Master/slave,2000,12,50,40.39,12
Uniform,Voting,2000,12,50,41.00,36
Uniform,Multi-agent,2000,12,50,41.16,24
Uniform,Negotiation,2000,12,50,80.56,44
Uniform,feedback,2000,12,50,80.56,22
Uniform,Master/slave,2000,12,75,40.90,12
Uniform,Voting,2000,12,75,39.93,36
Uniform,Multi-agent,2000,12,75,40.73,24
Uniform,Negotiation,2000,12,75,100.00,24
Uniform,feedback,2000,12,75,100.00,2
Uniform,Master/slave,2000,12,100,40.80,12
Uniform,Voting,2000,12,100,40.20,36
Uniform,Multi-agent,2000,12,100,41.13,24
Uniform,Negotiation,2000,12,100,100.00,24
Uniform,feedback,2000,12,100,100.00,2
Uniform,Master/slave,2000,12,150,40.68,12
Uniform,Voting,2000,12,150,42.09,36
Uniform,Multi-agent,2000,12,150,41.35,24
Uniform,Negotiation,2000,12,150,100.00,24
Uniform,feedback,2000,12,150,100.00,2
Uniform,Master/slave,2000,15,25,48.80,15
Uniform,Voting,2000,15,25,48.10,45
Uniform,Multi-agent,2000,15,25,64.51,30
Uniform,Negotiation,2000,15,25,69.45,49
Uniform,feedback,2000,15,25,69.45,21
Uniform,Master/slave,2000,15,50,50.83,15
Uniform,Voting,2000,15,50,50.61,45
Uniform,Multi-agent,2000,15,50,50.29,30
Uniform,Negotiation,2000,15,50,100.00,30
Uniform,feedback,2000,15,50,100.00,2
Uniform,Master/slave,2000,15,75,50.60,15
Uniform,Voting,2000,15,75,50.77,45
Uniform,Multi-agent,2000,15,75,51.67,30
Uniform,Negotiation,2000,15,75,100.00,30
Uniform,feedback,2000,15,75,100.00,2
Uniform,Master/slave,2000,15,100,50.09,15
Uniform,Voting,2000,15,100,49.91,45
Uniform,Multi-agent,2000,15,100,51.44,30
Uniform,Negotiation,2000,15,100,100.00,30
Uniform,feedback,2000,15,100,100.00,2
Uniform,Master/slave,2000,15,150,50.67,15
Uniform,Voting,2000,15,150,51.66,45
Uniform,Multi-agent,2000,15,150,51.72,30
Uniform,Negotiation,2000,15,150,100.00,30
Uniform,feedback,2000,15,150,100.00,2
Uniform,Master/slave,2000,20,25,69.88,20
Uniform,Voting,2000,20,25,63.92,60
Uniform,Multi-agent,2000,20,25,70.69,40
Uniform,Negotiation,2000,20,25,96.45,56
Uniform,feedback,2000,20,25,96.45,18
Uniform,Master/slave,2000,20,50,66.17,20
Uniform,Voting,2000,20,50,63.76,60
Uniform,Multi-agent,2000,20,50,66.65,40
Uniform,Negotiation,2000,20,50,100.00,40
Uniform,feedback,2000,20,50,100.00,2
Uniform,Master/slave,2000,20,75,65.05,20
Uniform,Voting,2000,20,75,66.91,60
Uniform,Multi-agent,2000,20,75,68.01,40
Uniform,Negotiation,2000,20,75,100.00,40
Uniform,feedback,2000,20,75,100.00,2
Uniform,Master/slave,2000,20,100,66.45,20
Uniform,Voting,2000,20,100,66.87,60
Uniform,Multi-agent,2000,20,100,68.65,40
Uniform,Negotiation,2000,20,100,100.00,40
Uniform,feedback,2000,20,100,100.00,2
Uniform,Master/slave,2000,20,150,66.21,20
Uniform,Voting,2000,20,150,68.12,60
Uniform,Multi-agent,2000,20,150,68.55,40
Uniform,Negotiation,2000,20,150,100.00,40
Uniform,feedback,2000,20,150,100.00,2
Uniform,Master/slave,2000,25,25,84.04,25
Uniform,Voting,2000,25,25,82.39,75
Uniform,Multi-agent,2000,25,25,84.46,50
Uniform,Negotiation,2000,25,25,100.00,50
Uniform,feedback,2000,25,25,100.00,2
Uniform,Master/slave,2000,25,50,83.20,25
Uniform,Voting,2000,25,50,84.09,75
Uniform,Multi-agent,2000,25,50,83.62,50
Uniform,Negotiation,2000,25,50,100.00,50
Uniform,feedback,2000,25,50,100.00,2
Uniform,Master/slave,2000,25,75,84.20,25
Uniform,Voting,2000,25,75,83.08,75
Uniform,Multi-agent,2000,25,75,85.69,50
Uniform,Negotiation,2000,25,75,100.00,50
Uniform,feedback,2000,25,75,100.00,2
Uniform,Master/slave,2000,25,100,84.03,25
Uniform,Voting,2000,25,100,86.64,75
Uniform,Multi-agent,2000,25,100,88.03,50
Uniform,Negotiation,2000,25,100,100.00,50
Uniform,feedback,2000,25,100,100.00,2
Uniform,Master/slave,2000,25,150,84.18,25
Uniform,Voting,2000,25,150,83.78,75
Uniform,Multi-agent,2000,25,150,85.83,50
Uniform,Negotiation,2000,25,150,100.00,50
Uniform,feedback,2000,25,150,100.00,2
Uniform,Master/slave,2000,30,25,94.97,30
Uniform,Voting,2000,30,25,97.31,90
Uniform,Multi-agent,2000,30,25,100.66,60
Uniform,Negotiation,2000,30,25,100.00,60
Uniform,feedback,2000,30,25,100.00,2
Uniform,Master/slave,2000,30,50,97.06,30
Uniform,Voting,2000,30,50,101.51,90
Uniform,Multi-agent,2000,30,50,98.45,60
Uniform,Negotiation,2000,30,50,100.00,60
Uniform,feedback,2000,30,50,100.00,2
Uniform,Master/slave,2000,30,75,100.30,30
Uniform,Voting,2000,30,75,99.85,90
Uniform,Multi-agent,2000,30,75,100.75,60
Uniform,Negotiation,2000,30,75,100.00,60
Uniform,feedback,2000,30,75,100.00,2
Uniform,Master/slave,2000,30,100,102.26,30
Uniform,Voting,2000,30,100,98.54,90
Uniform,Multi-agent,2000,30,100,102.91,60
Uniform,Negotiation,2000,30,100,100.00,60
Uniform,feedback,2000,30,100,100.00,2
Uniform,Master/slave,2000,30,150,99.74,30
Uniform,Voting,2000,30,150,104.12,90
Uniform,Multi-agent,2000,30,150,104.44,60
Uniform,Negotiation,2000,30,150,100.00,60
Uniform,feedback,2000,30,150,100.00,2
Uniform,Master/slave,5000,6,25,21.25,6
Uniform,Voting,5000,6,25,22.10,18
Uniform,Multi-agent,5000,6,25,22.10,12
Uniform,Negotiation,5000,6,25,24.83,52
Uniform,feedback,5000,6,25,24.83,42
Uniform,Master/slave,5000,6,50,21.13,6
Uniform,Voting,5000,6,50,20.62,18
Uniform,Multi-agent,5000,6,50,20.62,12
Uniform,Negotiation,5000,6,50,19.93,94
Uniform,feedback,5000,6,50,19.93,84
Uniform,Master/slave,5000,6,75,21.26,6
Uniform,Voting,5000,6,75,21.28,18
Uniform,Multi-agent,5000,6,75,21.28,12
Uniform,Negotiation,5000,6,75,21.40,134
Uniform,feedback,5000,6,75,21.40,124
Uniform,Master/slave,5000,6,100,21.12,6
Uniform,Voting,5000,6,100,21.58,18
Uniform,Multi-agent,5000,6,100,20.92,12
Uniform,Negotiation,5000,6,100,22.96,164
Uniform,feedback,5000,6,100,22.96,154
Uniform,Master/slave,5000,6,150,21.12,6
Uniform,Voting,5000,6,150,21.83,18
Uniform,Multi-agent,5000,6,150,24.20,12
Uniform,Negotiation,5000,6,150,26.85,96
Uniform,feedback,5000,6,150,26.85,86
Uniform,Master/slave,5000,12,25,41.05,12
Uniform,Voting,5000,12,25,41.57,36
Uniform,Multi-agent,5000,12,25,41.57,24
Uniform,Negotiation,5000,12,25,48.16,64
Uniform,feedback,5000,12,25,48.16,42
Uniform,Master/slave,5000,12,50,41.14,12
Uniform,Voting,5000,12,50,40.88,36
Uniform,Multi-agent,5000,12,50,39.31,24
Uniform,Negotiation,5000,12,50,42.72,112
Uniform,feedback,5000,12,50,42.72,90
Uniform,Master/slave,5000,12,75,40.97,12
Uniform,Voting,5000,12,75,41.32,36
Uniform,Multi-agent,5000,12,75,49.45,24
Uniform,Negotiation,5000,12,75,55.75,97
Uniform,feedback,5000,12,75,55.75,75
Uniform,Master/slave,5000,12,100,41.05,12
Uniform,Voting,5000,12,100,42.09,36
Uniform,Multi-agent,5000,12,100,44.43,24
Uniform,Negotiation,5000,12,100,56.96,96
Uniform,feedback,5000,12,100,56.96,74
Uniform,Master/slave,5000,12,150,40.38,12
Uniform,Voting,5000,12,150,39.66,36
Uniform,Multi-agent,5000,12,150,41.29,24
Uniform,Negotiation,5000,12,150,100.00,24
Uniform,feedback,5000,12,150,100.00,2
Uniform,Master/slave,5000,15,25,49.38,15
Uniform,Voting,5000,15,25,47.28,45
Uniform,Multi-agent,5000,15,25,47.28,30
Uniform,Negotiation,5000,15,25,50.91,76
Uniform,feedback,5000,15,25,50.91,48
Uniform,Master/slave,5000,15,50,50.87,15
Uniform,Voting,5000,15,50,52.11,45
Uniform,Multi-agent,5000,15,50,54.33,30
Uniform,Negotiation,5000,15,50,56.04,120
Uniform,feedback,5000,15,50,56.04,92
Uniform,Master/slave,5000,15,75,50.71,15
Uniform,Voting,5000,15,75,54.54,45
Uniform,Multi-agent,5000,15,75,58.76,30
Uniform,Negotiation,5000,15,75,70.52,78
Uniform,feedback,5000,15,75,70.52,50
Uniform,Master/slave,5000,15,100,50.45,15
Uniform,Voting,5000,15,100,51.20,45
Uniform,Multi-agent,5000,15,100,52.04,30
Uniform,Negotiation,5000,15,100,100.00,30
Uniform,feedback,5000,15,100,100.00,2
Uniform,Master/slave,5000,15,150,50.02,15
Uniform,Voting,5000,15,150,50.79,45
Uniform,Multi-agent,5000,15,150,51.14,30
Uniform,Negotiation,5000,15,150,100.00,30
Uniform,feedback,5000,15,150,100.00,2
Uniform,Master/slave,5000,20,25,69.32,20
Uniform,Voting,5000,20,25,67.07,60
Uniform,Multi-agent,5000,20,25,66.22,40
Uniform,Negotiation,5000,20,25,59.71,86
Uniform,feedback,5000,20,25,59.71,48
Uniform,Master/slave,5000,20,50,67.47,20
Uniform,Voting,5000,20,50,67.62,60
Uniform,Multi-agent,5000,20,50,84.71,40
Uniform,Negotiation,5000,20,50,94.61,82
Uniform,feedback,5000,20,50,94.61,44
Uniform,Master/slave,5000,20,75,65.93,20
Uniform,Voting,5000,20,75,67.25,60
Uniform,Multi-agent,5000,20,75,68.45,40
Uniform,Negotiation,5000,20,75,98.24,62
Uniform,feedback,5000,20,75,98.24,24
Uniform,Master/slave,5000,20,100,66.95,20
Uniform,Voting,5000,20,100,66.61,60
Uniform,Multi-agent,5000,20,100,67.91,40
Uniform,Negotiation,5000,20,100,100.00,40
Uniform,feedback,5000,20,100,100.00,2
Uniform,Master/slave,5000,20,150,66.87,20
Uniform,Voting,5000,20,150,67.01,60
Uniform,Multi-agent,5000,20,150,67.81,40
Uniform,Negotiation,5000,20,150,100.00,40
Uniform,feedback,5000,20,150,100.00,2
Uniform,Master/slave,5000,25,25,83.97,25
Uniform,Voting,5000,25,25,76.82,75
Uniform,Multi-agent,5000,25,25,77.96,50
Uniform,Negotiation,5000,25,25,71.75,98
Uniform,feedback,5000,25,25,71.75,50
Uniform,Master/slave,5000,25,50,83.24,25
Uniform,Voting,5000,25,50,80.44,75
Uniform,Multi-agent,5000,25,50,97.37,50
Uniform,Negotiation,5000,25,50,119.98,83
Uniform,feedback,5000,25,50,119.98,35
Uniform,Master/slave,5000,25,75,83.39,25
Uniform,Voting,5000,25,75,82.09,75
Uniform,Multi-agent,5000,25,75,83.71,50
Uniform,Negotiation,5000,25,75,100.00,50
Uniform,feedback,5000,25,75,100.00,2
Uniform,Master/slave,5000,25,100,83.30,25
Uniform,Voting,5000,25,100,84.58,75
Uniform,Multi-agent,5000,25,100,84.89,50
Uniform,Negotiation,5000,25,100,100.00,50
Uniform,feedback,5000,25,100,100.00,2
Uniform,Master/slave,5000,25,150,83.91,25
Uniform,Voting,5000,25,150,83.75,75
Uniform,Multi-agent,5000,25,150,84.50,50
Uniform,Negotiation,5000,25,150,100.00,50
Uniform,feedback,5000,25,150,100.00,2
Uniform,Master/slave,5000,30,25,94.49,30
Uniform,Voting,5000,30,25,93.25,90
Uniform,Multi-agent,5000,30,25,99.84,60
Uniform,Negotiation,5000,30,25,116.17,106
Uniform,feedback,5000,30,25,116.17,48
Uniform,Master/slave,5000,30,50,98.18,30
Uniform,Voting,5000,30,50,103.29,90
Uniform,Multi-agent,5000,30,50,103.01,60
Uniform,Negotiation,5000,30,50,118.67,85
Uniform,feedback,5000,30,50,118.67,27
Uniform,Master/slave,5000,30,75,100.64,30
Uniform,Voting,5000,30,75,99.88,90
Uniform,Multi-agent,5000,30,75,102.61,60
Uniform,Negotiation,5000,30,75,100.00,60
Uniform,feedback,5000,30,75,100.00,2
Uniform,Master/slave,5000,30,100,101.55,30
Uniform,Voting,5000,30,100,96.93,90
Uniform,Multi-agent,5000,30,100,100.07,60
Uniform,Negotiation,5000,30,100,100.00,60
Uniform,feedback,5000,30,100,100.00,2
Uniform,Master/slave,5000,30,150,100.43,30
Uniform,Voting,5000,30,150,102.28,90
Uniform,Multi-agent,5000,30,150,102.47,60
Uniform,Negotiation,5000,30,150,100.00,60
Uniform,feedback,5000,30,150,100.00,2
Uniform,Master/slave,7000,6,25,21.38,6
Uniform,Voting,7000,6,25,20.03,18
Uniform,Multi-agent,7000,6,25,20.03,12
Uniform,Negotiation,7000,6,25,19.91,54
Uniform,feedback,7000,6,25,19.91,44
Uniform,Master/slave,7000,6,50,21.23,6
Uniform,Voting,7000,6,50,20.32,18
Uniform,Multi-agent,7000,6,50,20.32,12
Uniform,Negotiation,7000,6,50,18.53,100
Uniform,feedback,7000,6,50,18.53,90
Uniform,Master/slave,7000,6,75,21.07,6
Uniform,Voting,7000,6,75,21.08,18
Uniform,Multi-agent,7000,6,75,21.08,12
Uniform,Negotiation,7000,6,75,21.04,146
Uniform,feedback,7000,6,75,21.04,136
Uniform,Master/slave,7000,6,100,21.08,6
Uniform,Voting,7000,6,100,21.04,18
Uniform,Multi-agent,7000,6,100,20.96,12
Uniform,Negotiation,7000,6,100,17.07,168
Uniform,feedback,7000,6,100,17.07,158
Uniform,Master/slave,7000,6,150,21.08,6
Uniform,Voting,7000,6,150,21.35,18
Uniform,Multi-agent,7000,6,150,20.82,12
Uniform,Negotiation,7000,6,150,20.06,237
Uniform,feedback,7000,6,150,20.06,227
Uniform,Master/slave,7000,12,25,41.20,12
Uniform,Voting,7000,12,25,41.65,36
Uniform,Multi-agent,7000,12,25,41.65,24
Uniform,Negotiation,7000,12,25,45.20,66
Uniform,feedback,7000,12,25,45.20,44
Uniform,Master/slave,7000,12,50,40.94,12
Uniform,Voting,7000,12,50,40.49,36
Uniform,Multi-agent,7000,12,50,40.49,24
Uniform,Negotiation,7000,12,50,36.55,116
Uniform,feedback,7000,12,50,36.55,94
Uniform,Master/slave,7000,12,75,40.78,12
Uniform,Voting,7000,12,75,41.60,36
Uniform,Multi-agent,7000,12,75,39.70,24
Uniform,Negotiation,7000,12,75,55.31,146
Uniform,feedback,7000,12,75,55.31,124
Uniform,Master/slave,7000,12,100,40.72,12
Uniform,Voting,7000,12,100,40.74,36
Uniform,Multi-agent,7000,12,100,47.57,24
Uniform,Negotiation,7000,12,100,51.76,150
Uniform,feedback,7000,12,100,51.76,128
Uniform,Master/slave,7000,12,150,40.61,12
Uniform,Voting,7000,12,150,39.71,36
Uniform,Multi-agent,7000,12,150,41.68,24
Uniform,Negotiation,7000,12,150,57.03,158
Uniform,feedback,7000,12,150,57.03,136
Uniform,Master/slave,7000,15,25,49.25,15
Uniform,Voting,7000,15,25,49.78,45
Uniform,Multi-agent,7000,15,25,49.78,30
Uniform,Negotiation,7000,15,25,58.71,76
Uniform,feedback,7000,15,25,58.71,48
Uniform,Master/slave,7000,15,50,51.15,15
Uniform,Voting,7000,15,50,50.85,45
Uniform,Multi-agent,7000,15,50,50.23,30
Uniform,Negotiation,7000,15,50,63.60,122
Uniform,feedback,7000,15,50,63.60,94
Uniform,Master/slave,7000,15,75,50.48,15
Uniform,Voting,7000,15,75,50.24,45
Uniform,Multi-agent,7000,15,75,57.55,30
Uniform,Negotiation,7000,15,75,60.20,145
Uniform,feedback,7000,15,75,60.20,117
Uniform,Master/slave,7000,15,100,49.73,15
Uniform,Voting,7000,15,100,49.75,45
Uniform,Multi-agent,7000,15,100,59.73,30
Uniform,Negotiation,7000,15,100,70.56,100
Uniform,feedback,7000,15,100,70.56,72
Uniform,Master/slave,7000,15,150,50.51,15
Uniform,Voting,7000,15,150,52.00,45
Uniform,Multi-agent,7000,15,150,52.08,30
Uniform,Negotiation,7000,15,150,74.19,160
Uniform,feedback,7000,15,150,74.19,132
Uniform,Master/slave,7000,20,25,69.31,20
Uniform,Voting,7000,20,25,69.26,60
Uniform,Multi-agent,7000,20,25,69.26,40
Uniform,Negotiation,7000,20,25,65.41,86
Uniform,feedback,7000,20,25,65.41,48
Uniform,Master/slave,7000,20,50,66.70,20
Uniform,Voting,7000,20,50,67.58,60
Uniform,Multi-agent,7000,20,50,66.52,40
Uniform,Negotiation,7000,20,50,81.24,132
Uniform,feedback,7000,20,50,81.24,94
Uniform,Master/slave,7000,20,75,66.33,20
Uniform,Voting,7000,20,75,69.21,60
Uniform,Multi-agent,7000,20,75,83.92,40
Uniform,Negotiation,7000,20,75,94.21,93
Uniform,feedback,7000,20,75,94.21,55
Uniform,Master/slave,7000,20,100,66.89,20
Uniform,Voting,7000,20,100,64.70,60
Uniform,Multi-agent,7000,20,100,68.62,40
Uniform,Negotiation,7000,20,100,95.60,128
Uniform,feedback,7000,20,100,95.60,90
Uniform,Master/slave,7000,20,150,67.45,20
Uniform,Voting,7000,20,150,67.22,60
Uniform,Multi-agent,7000,20,150,68.04,40
Uniform,Negotiation,7000,20,150,100.00,40
Uniform,feedback,7000,20,150,100.00,2
Uniform,Master/slave,7000,25,25,84.01,25
Uniform,Voting,7000,25,25,87.15,75
Uniform,Multi-agent,7000,25,25,87.15,50
Uniform,Negotiation,7000,25,25,87.67,96
Uniform,feedback,7000,25,25,87.67,48
Uniform,Master/slave,7000,25,50,83.61,25
Uniform,Voting,7000,25,50,80.55,75
Uniform,Multi-agent,7000,25,50,107.57,50
Uniform,Negotiation,7000,25,50,108.86,122
Uniform,feedback,7000,25,50,108.86,74
Uniform,Master/slave,7000,25,75,83.64,25
Uniform,Voting,7000,25,75,87.33,75
Uniform,Multi-agent,7000,25,75,90.81,50
Uniform,Negotiation,7000,25,75,118.13,102
Uniform,feedback,7000,25,75,118.13,54
Uniform,Master/slave,7000,25,100,83.77,25
Uniform,Voting,7000,25,100,83.17,75
Uniform,Multi-agent,7000,25,100,84.38,50
Uniform,Negotiation,7000,25,100,100.00,50
Uniform,feedback,7000,25,100,100.00,2
Uniform,Master/slave,7000,25,150,83.45,25
Uniform,Voting,7000,25,150,84.94,75
Uniform,Multi-agent,7000,25,150,84.19,50
Uniform,Negotiation,7000,25,150,100.00,50
Uniform,feedback,7000,25,150,100.00,2
Uniform,Master/slave,7000,30,25,95.08,30
Uniform,Voting,7000,30,25,97.41,90
Uniform,Multi-agent,7000,30,25,94.78,60
Uniform,Negotiation,7000,30,25,85.96,108
Uniform,feedback,7000,30,25,85.96,50
Uniform,Master/slave,7000,30,50,98.19,30
Uniform,Voting,7000,30,50,99.99,90
Uniform,Multi-agent,7000,30,50,131.32,60
Uniform,Negotiation,7000,30,50,144.00,94
Uniform,feedback,7000,30,50,144.00,36
Uniform,Master/slave,7000,30,75,100.04,30
Uniform,Voting,7000,30,75,98.22,90
Uniform,Multi-agent,7000,30,75,102.65,60
Uniform,Negotiation,7000,30,75,119.22,92
Uniform,feedback,7000,30,75,119.22,34
Uniform,Master/slave,7000,30,100,101.58,30
Uniform,Voting,7000,30,100,102.71,90
Uniform,Multi-agent,7000,30,100,100.72,60
Uniform,Negotiation,7000,30,100,100.00,60
Uniform,feedback,7000,30,100,100.00,2
Uniform,Master/slave,7000,30,150,100.45,30
Uniform,Voting,7000,30,150,99.15,90
Uniform,Multi-agent,7000,30,150,101.21,60
Uniform,Negotiation,7000,30,150,100.00,60
Uniform,feedback,7000,30,150,100.00,2
Uniform,Master/slave,10000,6,25,21.39,6
Uniform,Voting,10000,6,25,21.48,18
Uniform,Multi-agent,10000,6,25,21.48,12
Uniform,Negotiation,10000,6,25,16.63,48
Uniform,feedback,10000,6,25,16.63,38
Uniform,Master/slave,10000,6,50,21.18,6
Uniform,Voting,10000,6,50,20.86,18
Uniform,Multi-agent,10000,6,50,20.86,12
Uniform,Negotiation,10000,6,50,19.63,92
Uniform,feedback,10000,6,50,19.63,82
Uniform,Master/slave,10000,6,75,21.12,6
Uniform,Voting,10000,6,75,20.89,18
Uniform,Multi-agent,10000,6,75,20.89,12
Uniform,Negotiation,10000,6,75,18.16,138
Uniform,feedback,10000,6,75,18.16,128
Uniform,Master/slave,10000,6,100,21.02,6
Uniform,Voting,10000,6,100,21.46,18
Uniform,Multi-agent,10000,6,100,21.46,12
Uniform,Negotiation,10000,6,100,24.94,184
Uniform,feedback,10000,6,100,24.94,174
Uniform,Master/slave,10000,6,150,21.07,6
Uniform,Voting,10000,6,150,20.69,18
Uniform,Multi-agent,10000,6,150,20.50,12
Uniform,Negotiation,10000,6,150,17.04,240
Uniform,feedback,10000,6,150,17.04,230
Uniform,Master/slave,10000,12,25,41.02,12
Uniform,Voting,10000,12,25,43.45,36
Uniform,Multi-agent,10000,12,25,43.45,24
Uniform,Negotiation,10000,12,25,51.58,70
Uniform,feedback,10000,12,25,51.58,48
Uniform,Master/slave,10000,12,50,40.71,12
Uniform,Voting,10000,12,50,40.61,36
Uniform,Multi-agent,10000,12,50,40.61,24
Uniform,Negotiation,10000,12,50,42.63,114
Uniform,feedback,10000,12,50,42.63,92
Uniform,Master/slave,10000,12,75,40.83,12
Uniform,Voting,10000,12,75,39.70,36
Uniform,Multi-agent,10000,12,75,39.70,24
Uniform,Negotiation,10000,12,75,36.36,162
Uniform,feedback,10000,12,75,36.36,140
Uniform,Master/slave,10000,12,100,40.81,12
Uniform,Voting,10000,12,100,41.09,36
Uniform,Multi-agent,10000,12,100,39.21,24
Uniform,Negotiation,10000,12,100,39.86,210
Uniform,feedback,10000,12,100,39.86,188
Uniform,Master/slave,10000,12,150,40.46,12
Uniform,Voting,10000,12,150,40.07,36
Uniform,Multi-agent,10000,12,150,50.52,24
Uniform,Negotiation,10000,12,150,55.36,141
Uniform,feedback,10000,12,150,55.36,119
Uniform,Master/slave,10000,15,25,48.95,15
Uniform,Voting,10000,15,25,52.35,45
Uniform,Multi-agent,10000,15,25,52.35,30
Uniform,Negotiation,10000,15,25,51.64,74
Uniform,feedback,10000,15,25,51.64,46
Uniform,Master/slave,10000,15,50,50.76,15
Uniform,Voting,10000,15,50,48.56,45
Uniform,Multi-agent,10000,15,50,48.56,30
Uniform,Negotiation,10000,15,50,48.05,122
